DATETIMEDATA,PM25,WS,TEMP,RH,WD,stationID
2023-12-29 13:00:00,29.9,0,31,0,0,03t
2023-12-29 14:00:00,28.6,0,32,0,0,03t
2023-12-29 15:00:00,33.7,0,32,0,0,03t
2023-12-29 16:00:00,31.6,0,31,0,0,03t
2023-12-29 17:00:00,28.7,0,31,0,0,03t
2023-12-29 18:00:00,29.6,0,30,0,0,03t
2023-12-29 19:00:00,36.1,0,29,0,0,03t
2023-12-29 20:00:00,38.3,0,28,0,0,03t
2023-12-29 21:00:00,46.1,0,28,0,0,03t
2023-12-29 22:00:00,45.2,0,27,0,0,03t
2023-12-29 23:00:00,50.2,0,27,0,0,03t
2023-12-30 00:00:00,59.7,0,26,0,0,03t
2023-12-30 01:00:00,58.1,0,26,0,0,03t
2023-12-30 02:00:00,55.6,0,25,0,0,03t
2023-12-30 03:00:00,60.9,0,24,0,0,03t
2023-12-30 04:00:00,57.8,0,24,0,0,03t
2023-12-30 05:00:00,61.9,0,23,0,0,03t
2023-12-30 06:00:00,65.2,0,23,0,0,03t
2023-12-30 07:00:00,67.6,0,23,0,0,03t
2023-12-30 08:00:00,60.9,0,25,0,0,03t
2023-12-30 09:00:00,59.4,0,27,0,0,03t
2023-12-30 10:00:00,57.6,0,29,0,0,03t
2023-12-30 11:00:00,41.6,0,31,0,0,03t
2023-12-30 12:00:00,35.1,0,32,0,0,03t
2023-12-30 13:00:00,32.7,0,32,0,0,03t
2023-12-30 14:00:00,31.3,0,32,0,0,03t
2023-12-30 15:00:00,28.6,0,32,0,0,03t
2023-12-30 16:00:00,25.5,0,32,0,0,03t
2023-12-30 17:00:00,26.1,0,31,0,0,03t
2023-12-30 18:00:00,24.6,0,30,0,0,03t
2023-12-30 19:00:00,29.6,0,29,0,0,03t
2023-12-30 20:00:00,32.6,0,28,0,0,03t
2023-12-30 21:00:00,36.2,0,28,0,0,03t
2023-12-30 22:00:00,43.5,0,28,0,0,03t
2023-12-30 23:00:00,45.9,0,27,0,0,03t
2023-12-31 00:00:00,42.6,0,27,0,0,03t
2023-12-31 01:00:00,40.7,0,27,0,0,03t
2023-12-31 02:00:00,34.3,0,26,0,0,03t
2023-12-31 03:00:00,42.8,0,26,0,0,03t
2023-12-31 04:00:00,43.5,0,25,0,0,03t
2023-12-31 05:00:00,50.1,0,25,0,0,03t
2023-12-31 06:00:00,53.6,0,24,0,0,03t
2023-12-31 07:00:00,58.4,0,25,0,0,03t
2023-12-31 08:00:00,55.9,0,26,0,0,03t
2023-12-31 09:00:00,54.6,0,28,0,0,03t
2023-12-31 10:00:00,43.3,0,30,0,0,03t
2023-12-31 11:00:00,41.8,0,31,0,0,03t
2023-12-31 12:00:00,33.8,0,32,0,0,03t
2023-12-31 13:00:00,30.3,0,32,0,0,03t
2023-12-31 14:00:00,27.7,0,32,0,0,03t
2023-12-31 15:00:00,30.8,0,33,0,0,03t
2023-12-31 16:00:00,32.1,0,33,0,0,03t
2023-12-31 17:00:00,39.1,0,32,0,0,03t
2023-12-31 18:00:00,40.3,0,30,0,0,03t
2023-12-31 19:00:00,44.9,0,30,0,0,03t
2023-12-31 20:00:00,45.7,0,29,0,0,03t
2023-12-31 21:00:00,35.5,0,28,0,0,03t
2023-12-31 22:00:00,53.4,0,28,0,0,03t
2023-12-31 23:00:00,51.2,0,28,0,0,03t
2024-01-01 00:00:00,45.5,0,27,0,0,03t
2024-01-01 01:00:00,56.7,0,27,0,0,03t
2024-01-01 02:00:00,46.1,0,27,0,0,03t
2024-01-01 03:00:00,35.4,0,27,0,0,03t
2024-01-01 04:00:00,32.4,0,26,0,0,03t
2024-01-01 05:00:00,39.8,0,26,0,0,03t
2024-01-01 06:00:00,42.1,0,25,0,0,03t
2024-01-01 07:00:00,41.8,0,25,0,0,03t
2024-01-01 08:00:00,53.4,0,27,0,0,03t
2024-01-01 09:00:00,52.3,0,29,0,0,03t
2024-01-01 10:00:00,31.1,0,31,0,0,03t
2024-01-01 11:00:00,26.4,0,32,0,0,03t
2024-01-01 12:00:00,25.9,0,33,0,0,03t
2024-01-01 13:00:00,20.1,0,34,0,0,03t
2024-01-01 14:00:00,22.4,0,34,0,0,03t
2024-01-01 15:00:00,25.6,0,34,0,0,03t
2024-01-01 16:00:00,27.3,0,34,0,0,03t
2024-01-01 17:00:00,24.9,0,32,0,0,03t
2024-01-01 18:00:00,21.4,0,31,0,0,03t
2024-01-01 19:00:00,21.6,0,30,0,0,03t
2024-01-01 20:00:00,29.7,0,29,0,0,03t
2024-01-01 21:00:00,33.7,0,29,0,0,03t
2024-01-01 22:00:00,30.9,0,29,0,0,03t
2024-01-01 23:00:00,37.6,0,28,0,0,03t
2024-01-02 00:00:00,35.2,0,28,0,0,03t
2024-01-02 01:00:00,38.4,0,28,0,0,03t
2024-01-02 02:00:00,35.4,0,27,0,0,03t
2024-01-02 03:00:00,37.5,0,26,0,0,03t
2024-01-02 04:00:00,39.3,0,26,0,0,03t
2024-01-02 05:00:00,45.8,0,25,0,0,03t
2024-01-02 06:00:00,50.5,0,0,0,0,03t
2024-01-02 07:00:00,,0,0,0,0,03t
2024-01-02 08:00:00,,0,0,0,0,03t
2024-01-02 09:00:00,,0,0,0,0,03t
2024-01-02 10:00:00,,0,0,0,0,03t
2024-01-02 11:00:00,,0,0,0,0,03t
2024-01-02 12:00:00,30.2,0,0,0,0,03t
2024-01-02 13:00:00,36.9,0,33,0,0,03t
2024-01-02 14:00:00,30.9,0,33,0,0,03t
2024-01-02 15:00:00,27.4,0,33,0,0,03t
2024-01-02 16:00:00,32.8,0,33,0,0,03t
2024-01-02 17:00:00,30.8,0,32,0,0,03t
2024-01-02 18:00:00,29.8,0,31,0,0,03t
2024-01-02 19:00:00,35.8,0,30,0,0,03t
2024-01-02 20:00:00,32.8,0,29,0,0,03t
2024-01-02 21:00:00,42.7,0,28,0,0,03t
2024-01-02 22:00:00,42.8,0,28,0,0,03t
2024-01-02 23:00:00,45.3,0,28,0,0,03t
2024-01-03 00:00:00,42.8,0,27,0,0,03t
2024-01-03 01:00:00,49.8,0,27,0,0,03t
2024-01-03 02:00:00,48.8,0,26,0,0,03t
2024-01-03 03:00:00,40.6,0,26,0,0,03t
2024-01-03 04:00:00,42.7,0,26,0,0,03t
2024-01-03 05:00:00,45.9,0,25,0,0,03t
2024-01-03 06:00:00,50.8,0,25,0,0,03t
2024-01-03 07:00:00,53.8,0,25,0,0,03t
2024-01-03 08:00:00,55.6,0,28,0,0,03t
2024-01-03 09:00:00,47.8,0,30,0,0,03t
2024-01-03 10:00:00,30.6,0,31,0,0,03t
2024-01-03 11:00:00,22.8,0,32,0,0,03t
2024-01-03 12:00:00,25.8,0,33,0,0,03t
2024-01-03 13:00:00,23.5,0,33,0,0,03t
2024-01-03 14:00:00,23.8,0,33,0,0,03t
2024-01-03 15:00:00,25.4,0,33,0,0,03t
2024-01-03 16:00:00,22.4,0,34,0,0,03t
2024-01-03 17:00:00,24.9,0,33,0,0,03t
2024-01-03 18:00:00,25.8,0,31,0,0,03t
2024-01-03 19:00:00,22.7,0,30,0,0,03t
2024-01-03 20:00:00,25.7,0,29,0,0,03t
2024-01-03 21:00:00,30.5,0,28,0,0,03t
2024-01-03 22:00:00,39.8,0,28,0,0,03t
2024-01-03 23:00:00,40.4,0,28,0,0,03t
2024-01-04 00:00:00,43.3,0,28,0,0,03t
2024-01-04 01:00:00,43.6,0,27,0,0,03t
2024-01-04 02:00:00,40.4,0,26,0,0,03t
2024-01-04 03:00:00,45.1,0,26,0,0,03t
2024-01-04 04:00:00,49.7,0,25,0,0,03t
2024-01-04 05:00:00,60.3,0,25,0,0,03t
2024-01-04 06:00:00,63.5,0,25,0,0,03t
2024-01-04 07:00:00,64.1,0,25,0,0,03t
2024-01-04 08:00:00,45.3,0,28,0,0,03t
2024-01-04 09:00:00,40.1,0,29,0,0,03t
2024-01-04 10:00:00,27.8,0,30,0,0,03t
2024-01-04 11:00:00,22.4,0,30,0,0,03t
2024-01-04 12:00:00,25.7,0,31,0,0,03t
2024-01-04 13:00:00,26.8,0,31,0,0,03t
2024-01-04 14:00:00,28.4,0,31,0,0,03t
2024-01-04 15:00:00,24.2,0,31,0,0,03t
2024-01-04 16:00:00,32.5,0,31,0,0,03t
2024-01-04 17:00:00,19.7,0,31,0,0,03t
2024-01-04 18:00:00,27.4,0,30,0,0,03t
2024-01-04 19:00:00,30.1,0,29,0,0,03t
2024-01-04 20:00:00,34.9,0,29,0,0,03t
2024-01-04 21:00:00,28.7,0,28,0,0,03t
2024-01-04 22:00:00,38.6,0,28,0,0,03t
2024-01-04 23:00:00,45.5,0,28,0,0,03t
2024-01-05 00:00:00,40.6,0,28,0,0,03t
2024-01-05 01:00:00,35.1,0,27,0,0,03t
2024-01-05 02:00:00,29.1,0,27,0,0,03t
2024-01-05 03:00:00,30.4,0,26,0,0,03t
2024-01-05 04:00:00,27.5,0,26,0,0,03t
2024-01-05 05:00:00,31.4,0,26,0,0,03t
2024-01-05 06:00:00,39.4,0,25,0,0,03t
2024-01-05 07:00:00,46.3,0,25,0,0,03t
2024-01-05 08:00:00,57.9,0,27,0,0,03t
2024-01-05 09:00:00,43.4,0,30,0,0,03t
2024-01-05 10:00:00,37.4,0,31,0,0,03t
2024-01-05 11:00:00,30.8,0,31,0,0,03t
2024-01-05 12:00:00,27.2,0,32,0,0,03t
2024-01-05 13:00:00,23.2,0,33,0,0,03t
2024-01-05 14:00:00,22.2,0,32,0,0,03t
2024-01-05 15:00:00,25.9,0,32,0,0,03t
2024-01-05 16:00:00,24.6,0,31,0,0,03t
2024-01-05 17:00:00,25.4,0,31,0,0,03t
2024-01-05 18:00:00,26.5,0,30,0,0,03t
2024-01-05 19:00:00,31.4,0,29,0,0,03t
2024-01-05 20:00:00,46.7,0,29,0,0,03t
2024-01-05 21:00:00,55.9,0,28,0,0,03t
2024-01-05 22:00:00,51.1,0,28,0,0,03t
2024-01-05 23:00:00,48.6,0,28,0,0,03t
2024-01-06 00:00:00,38.8,0,27,0,0,03t
2024-01-06 01:00:00,49.5,0,27,0,0,03t
2024-01-06 02:00:00,48.7,0,26,0,0,03t
2024-01-06 03:00:00,45.2,0,26,0,0,03t
2024-01-06 04:00:00,42.6,0,26,0,0,03t
2024-01-06 05:00:00,41.1,0,25,0,0,03t
2024-01-06 06:00:00,42.2,0,25,0,0,03t
2024-01-06 07:00:00,42.6,0,26,0,0,03t
2024-01-06 08:00:00,50.3,0,28,0,0,03t
2024-01-06 09:00:00,38.3,0,29,0,0,03t
2024-01-06 10:00:00,35.1,0,30,0,0,03t
2024-01-06 11:00:00,30.1,0,31,0,0,03t
2024-01-06 12:00:00,31.9,0,32,0,0,03t
2024-01-06 13:00:00,27.0,0,32,0,0,03t
2024-01-06 14:00:00,21.7,0,32,0,0,03t
2024-01-06 15:00:00,28.8,0,33,0,0,03t
2024-01-06 16:00:00,30.3,0,33,0,0,03t
2024-01-06 17:00:00,35.1,0,32,0,0,03t
2024-01-06 18:00:00,40.5,0,30,0,0,03t
2024-01-06 19:00:00,37.9,0,30,0,0,03t
2024-01-06 20:00:00,46.7,0,29,0,0,03t
2024-01-06 21:00:00,47.6,0,28,0,0,03t
2024-01-06 22:00:00,52.9,0,28,0,0,03t
2024-01-06 23:00:00,50.1,0,28,0,0,03t
2024-01-07 00:00:00,52.4,0,27,0,0,03t
2024-01-07 01:00:00,55.6,0,27,0,0,03t
2024-01-07 02:00:00,53.6,0,27,0,0,03t
2024-01-07 03:00:00,52.4,0,27,0,0,03t
2024-01-07 04:00:00,45.4,0,26,0,0,03t
2024-01-07 05:00:00,49.5,0,26,0,0,03t
2024-01-07 06:00:00,49.3,0,25,0,0,03t
2024-01-07 07:00:00,53.5,0,26,0,0,03t
2024-01-07 08:00:00,55.2,0,28,0,0,03t
2024-01-07 09:00:00,42.7,0,29,0,0,03t
2024-01-07 10:00:00,35.4,0,30,0,0,03t
2024-01-07 11:00:00,30.1,0,31,0,0,03t
2024-01-07 12:00:00,29.7,0,32,0,0,03t
2024-01-07 13:00:00,27.3,0,32,0,0,03t
2024-01-07 14:00:00,28.5,0,32,0,0,03t
2024-01-07 15:00:00,25.4,0,32,0,0,03t
2024-01-07 16:00:00,26.9,0,32,0,0,03t
2024-01-07 17:00:00,24.7,0,31,0,0,03t
2024-01-07 18:00:00,29.7,0,0,0,0,03t
2024-01-07 19:00:00,40.4,0,0,0,0,03t
2024-01-07 20:00:00,44.9,0,0,0,0,03t
2024-01-07 21:00:00,49.7,0,0,0,0,03t
2024-01-07 22:00:00,52.4,0,28,0,0,03t
2024-01-07 23:00:00,45.7,0,27,0,0,03t
2024-01-08 00:00:00,46.8,0,27,0,0,03t
2024-01-08 01:00:00,55.5,0,27,0,0,03t
2024-01-08 02:00:00,50.4,0,26,0,0,03t
2024-01-08 03:00:00,54.5,0,26,0,0,03t
2024-01-08 04:00:00,55.5,0,26,0,0,03t
2024-01-08 05:00:00,54.2,0,26,0,0,03t
2024-01-08 06:00:00,54.7,0,25,0,0,03t
2024-01-08 07:00:00,52.9,0,25,0,0,03t
2024-01-08 08:00:00,55.8,0,28,0,0,03t
2024-01-08 09:00:00,46.5,0,30,0,0,03t
2024-01-08 10:00:00,48.5,0,31,0,0,03t
2024-01-08 11:00:00,42.8,0,32,0,0,03t
2024-01-08 12:00:00,38.9,0,33,0,0,03t
2024-01-08 13:00:00,29.4,0,33,0,0,03t
2024-01-08 14:00:00,39.9,0,33,0,0,03t
2024-01-08 15:00:00,39.7,0,34,0,0,03t
2024-01-08 16:00:00,43.2,0,33,0,0,03t
2024-01-08 17:00:00,45.7,0,32,0,0,03t
2024-01-08 18:00:00,43.1,0,31,0,0,03t
2024-01-08 19:00:00,44.2,0,30,0,0,03t
2024-01-08 20:00:00,48.8,0,29,0,0,03t
2024-01-08 21:00:00,49.4,0,29,0,0,03t
2024-01-08 22:00:00,59.5,0,28,0,0,03t
2024-01-08 23:00:00,64.3,0,27,0,0,03t
2024-01-09 00:00:00,70.2,0,27,0,0,03t
2024-01-09 01:00:00,80.5,0,27,0,0,03t
2024-01-09 02:00:00,91.4,0,26,0,0,03t
2024-01-09 03:00:00,107.3,0,26,0,0,03t
2024-01-09 04:00:00,116.5,0,26,0,0,03t
2024-01-09 05:00:00,111.3,0,25,0,0,03t
2024-01-09 06:00:00,129.6,0,25,0,0,03t
2024-01-09 07:00:00,113.9,0,26,0,0,03t
2024-01-09 08:00:00,103.5,0,28,0,0,03t
2024-01-09 09:00:00,87.8,0,30,0,0,03t
2024-01-09 10:00:00,72.4,0,32,0,0,03t
2024-01-09 11:00:00,61.8,0,33,0,0,03t
2024-01-09 12:00:00,58.2,0,34,0,0,03t
2024-01-09 13:00:00,53.7,0,33,0,0,03t
2024-01-09 14:00:00,51.6,0,33,0,0,03t
2024-01-09 15:00:00,55.2,0,33,0,0,03t
2024-01-09 16:00:00,50.2,0,33,0,0,03t
2024-01-09 17:00:00,45.6,0,32,0,0,03t
2024-01-09 18:00:00,50.5,0,31,0,0,03t
2024-01-09 19:00:00,65.9,0,30,0,0,03t
2024-01-09 20:00:00,55.5,0,29,0,0,03t
2024-01-09 21:00:00,56.1,0,29,0,0,03t
2024-01-09 22:00:00,66.6,0,28,0,0,03t
2024-01-09 23:00:00,55.5,0,28,0,0,03t
2024-01-10 00:00:00,51.1,0,27,0,0,03t
2024-01-10 01:00:00,52.5,0,27,0,0,03t
2024-01-10 02:00:00,42.7,0,26,0,0,03t
2024-01-10 03:00:00,50.7,0,26,0,0,03t
2024-01-10 04:00:00,47.9,0,26,0,0,03t
2024-01-10 05:00:00,48.4,0,26,0,0,03t
2024-01-10 06:00:00,50.2,0,26,0,0,03t
2024-01-10 07:00:00,55.7,0,26,0,0,03t
2024-01-10 08:00:00,58.4,0,29,0,0,03t
2024-01-10 09:00:00,53.2,0,31,0,0,03t
2024-01-10 10:00:00,50.9,0,32,0,0,03t
2024-01-10 11:00:00,44.3,0,33,0,0,03t
2024-01-10 12:00:00,40.4,0,34,0,0,03t
2024-01-10 13:00:00,33.0,0,33,0,0,03t
2024-01-10 14:00:00,31.6,0,33,0,0,03t
2024-01-10 15:00:00,30.5,0,33,0,0,03t
2024-01-10 16:00:00,35.4,0,33,0,0,03t
2024-01-10 17:00:00,45.9,0,32,0,0,03t
2024-01-10 18:00:00,43.6,0,30,0,0,03t
2024-01-10 19:00:00,39.6,0,29,0,0,03t
2024-01-10 20:00:00,40.1,0,29,0,0,03t
2024-01-10 21:00:00,42.9,0,29,0,0,03t
2024-01-10 22:00:00,39.8,0,28,0,0,03t
2024-01-10 23:00:00,43.7,0,28,0,0,03t
2024-01-11 00:00:00,42.7,0,27,0,0,03t
2024-01-11 01:00:00,36.1,0,27,0,0,03t
2024-01-11 02:00:00,36.9,0,27,0,0,03t
2024-01-11 03:00:00,33.4,0,27,0,0,03t
2024-01-11 04:00:00,30.9,0,27,0,0,03t
2024-01-11 05:00:00,32.4,0,26,0,0,03t
2024-01-11 06:00:00,35.1,0,27,0,0,03t
2024-01-11 07:00:00,33.9,0,28,0,0,03t
2024-01-11 08:00:00,38.8,0,29,0,0,03t
2024-01-11 09:00:00,37.5,0,30,0,0,03t
2024-01-11 10:00:00,35.5,0,31,0,0,03t
2024-01-11 11:00:00,38.1,0,32,0,0,03t
2024-01-11 12:00:00,37.8,0,33,0,0,03t
2024-01-11 13:00:00,30.4,0,33,0,0,03t
2024-01-11 14:00:00,27.5,0,32,0,0,03t
2024-01-11 15:00:00,30.9,0,33,0,0,03t
2024-01-11 16:00:00,32.6,0,33,0,0,03t
2024-01-11 17:00:00,37.5,0,32,0,0,03t
2024-01-11 18:00:00,34.4,0,31,0,0,03t
2024-01-11 19:00:00,40.7,0,30,0,0,03t
2024-01-11 20:00:00,36.6,0,29,0,0,03t
2024-01-11 21:00:00,38.4,0,28,0,0,03t
2024-01-11 22:00:00,40.4,0,29,0,0,03t
2024-01-11 23:00:00,32.3,0,28,0,0,03t
2024-01-12 00:00:00,36.4,0,28,0,0,03t
2024-01-12 01:00:00,32.9,0,28,0,0,03t
2024-01-12 02:00:00,34.4,0,27,0,0,03t
2024-01-12 03:00:00,28.3,0,27,0,0,03t
2024-01-12 04:00:00,23.4,0,27,0,0,03t
2024-01-12 05:00:00,30.2,0,27,0,0,03t
2024-01-12 06:00:00,33.6,0,27,0,0,03t
2024-01-12 07:00:00,37.1,0,28,0,0,03t
2024-01-12 08:00:00,38.3,0,29,0,0,03t
2024-01-12 09:00:00,35.2,0,31,0,0,03t
2024-01-12 10:00:00,32.7,0,32,0,0,03t
2024-01-12 11:00:00,32.3,0,32,0,0,03t
2024-01-12 12:00:00,28.6,0,33,0,0,03t
2024-01-12 13:00:00,30.2,0,33,0,0,03t
2024-01-12 14:00:00,32.3,0,32,0,0,03t
2024-01-12 15:00:00,26.0,0,32,0,0,03t
2024-01-12 16:00:00,30.1,0,33,0,0,03t
2024-01-12 17:00:00,31.1,0,31,0,0,03t
2024-01-12 18:00:00,33.3,0,30,0,0,03t
2024-01-12 19:00:00,30.8,0,30,0,0,03t
2024-01-12 20:00:00,33.2,0,29,0,0,03t
2024-01-12 21:00:00,28.2,0,29,0,0,03t
2024-01-12 22:00:00,26.4,0,28,0,0,03t
2024-01-12 23:00:00,27.3,0,28,0,0,03t
2024-01-13 00:00:00,26.4,0,28,0,0,03t
2024-01-13 01:00:00,21.2,0,28,0,0,03t
2024-01-13 02:00:00,23.9,0,28,0,0,03t
2024-01-13 03:00:00,21.1,0,27,0,0,03t
2024-01-13 04:00:00,25.4,0,27,0,0,03t
2024-01-13 05:00:00,27.5,0,27,0,0,03t
2024-01-13 06:00:00,34.6,0,27,0,0,03t
2024-01-13 07:00:00,32.9,0,27,0,0,03t
2024-01-13 08:00:00,30.6,0,29,0,0,03t
2024-01-13 09:00:00,30.2,0,31,0,0,03t
2024-01-13 10:00:00,34.6,0,32,0,0,03t
2024-01-13 11:00:00,30.7,0,33,0,0,03t
2024-01-13 12:00:00,28.6,0,33,0,0,03t
2024-01-13 13:00:00,30.2,0,31,0,0,03t
2024-01-13 14:00:00,35.4,0,32,0,0,03t
2024-01-13 15:00:00,39.3,0,32,0,0,03t
2024-01-13 16:00:00,41.9,0,32,0,0,03t
2024-01-13 17:00:00,45.6,0,31,0,0,03t
2024-01-13 18:00:00,43.7,0,30,0,0,03t
2024-01-13 19:00:00,44.8,0,29,0,0,03t
2024-01-13 20:00:00,35.5,0,29,0,0,03t
2024-01-13 21:00:00,28.5,0,29,0,0,03t
2024-01-13 22:00:00,35.1,0,28,0,0,03t
2024-01-13 23:00:00,27.9,0,28,0,0,03t
2024-01-14 00:00:00,24.7,0,28,0,0,03t
2024-01-14 01:00:00,23.1,0,27,0,0,03t
2024-01-14 02:00:00,27.9,0,27,0,0,03t
2024-01-14 03:00:00,26.9,0,26,0,0,03t
2024-01-14 04:00:00,24.9,0,26,0,0,03t
2024-01-14 05:00:00,25.2,0,26,0,0,03t
2024-01-14 06:00:00,27.4,0,26,0,0,03t
2024-01-14 07:00:00,30.7,0,26,0,0,03t
2024-01-14 08:00:00,32.7,0,27,0,0,03t
2024-01-14 09:00:00,43.5,0,28,0,0,03t
2024-01-14 10:00:00,45.9,0,29,0,0,03t
2024-01-14 11:00:00,44.1,0,30,0,0,03t
2024-01-14 12:00:00,45.8,0,31,0,0,03t
2024-01-14 13:00:00,40.4,0,31,0,0,03t
2024-01-14 14:00:00,37.5,0,31,0,0,03t
2024-01-14 15:00:00,35.4,0,32,0,0,03t
2024-01-14 16:00:00,35.6,0,32,0,0,03t
2024-01-14 17:00:00,34.4,0,31,0,0,03t
2024-01-14 18:00:00,29.6,0,30,0,0,03t
2024-01-14 19:00:00,35.3,0,30,0,0,03t
2024-01-14 20:00:00,33.4,0,29,0,0,03t
2024-01-14 21:00:00,41.6,0,29,0,0,03t
2024-01-14 22:00:00,53.5,0,28,0,0,03t
2024-01-14 23:00:00,55.6,0,28,0,0,03t
2024-01-15 00:00:00,58.4,0,28,0,0,03t
2024-01-15 01:00:00,45.4,0,27,0,0,03t
2024-01-15 02:00:00,42.6,0,27,0,0,03t
2024-01-15 03:00:00,43.4,0,26,0,0,03t
2024-01-15 04:00:00,41.4,0,26,0,0,03t
2024-01-15 05:00:00,45.4,0,26,0,0,03t
2024-01-15 06:00:00,46.4,0,25,0,0,03t
2024-01-15 07:00:00,44.9,0,26,0,0,03t
2024-01-15 08:00:00,39.1,0,27,0,0,03t
2024-01-15 09:00:00,30.2,0,28,0,0,03t
2024-01-15 10:00:00,26.6,0,29,0,0,03t
2024-01-15 11:00:00,28.1,0,30,0,0,03t
2024-01-15 12:00:00,30.9,0,31,0,0,03t
2024-01-15 13:00:00,28.5,0,31,0,0,03t
2024-01-15 14:00:00,27.1,0,31,0,0,03t
2024-01-15 15:00:00,26.4,0,31,0,0,03t
2024-01-15 16:00:00,27.9,0,30,0,0,03t
2024-01-15 17:00:00,30.8,0,30,0,0,03t
2024-01-15 18:00:00,29.7,0,29,0,0,03t
2024-01-15 19:00:00,30.6,0,29,0,0,03t
2024-01-15 20:00:00,33.1,0,28,0,0,03t
2024-01-15 21:00:00,31.7,0,28,0,0,03t
2024-01-15 22:00:00,40.8,0,27,0,0,03t
2024-01-15 23:00:00,39.1,0,27,0,0,03t
2024-01-16 00:00:00,32.9,0,27,0,0,03t
2024-01-16 01:00:00,44.2,0,27,0,0,03t
2024-01-16 02:00:00,43.8,0,27,0,0,03t
2024-01-16 03:00:00,34.6,0,27,0,0,03t
2024-01-16 04:00:00,32.6,0,26,0,0,03t
2024-01-16 05:00:00,36.2,0,25,0,0,03t
2024-01-16 06:00:00,50.3,0,25,0,0,03t
2024-01-16 07:00:00,60.2,0,25,0,0,03t
2024-01-16 08:00:00,26.7,0,27,0,0,03t
2024-01-16 09:00:00,,0,28,0,0,03t
2024-01-16 10:00:00,22.5,0,30,0,0,03t
2024-01-16 11:00:00,22.7,0,31,0,0,03t
2024-01-16 12:00:00,24.4,0,32,0,0,03t
2024-01-16 13:00:00,22.9,0,32,0,0,03t
2024-01-16 14:00:00,25.1,0,32,0,0,03t
2024-01-16 15:00:00,28.2,0,32,0,0,03t
2024-01-16 16:00:00,33.7,0,32,0,0,03t
2024-01-16 17:00:00,32.4,0,31,0,0,03t
2024-01-16 18:00:00,35.2,0,30,0,0,03t
2024-01-16 19:00:00,40.1,0,30,0,0,03t
2024-01-16 20:00:00,50.4,0,29,0,0,03t
2024-01-16 21:00:00,52.6,0,28,0,0,03t
2024-01-16 22:00:00,45.4,0,28,0,0,03t
2024-01-16 23:00:00,46.7,0,27,0,0,03t
2024-01-17 00:00:00,42.5,0,27,0,0,03t
2024-01-17 01:00:00,41.2,0,27,0,0,03t
2024-01-17 02:00:00,35.8,0,27,0,0,03t
2024-01-17 03:00:00,36.6,0,26,0,0,03t
2024-01-17 04:00:00,43.2,0,26,0,0,03t
2024-01-17 05:00:00,47.4,0,26,0,0,03t
2024-01-17 06:00:00,52.9,0,25,0,0,03t
2024-01-17 07:00:00,57.6,0,26,0,0,03t
2024-01-17 08:00:00,52.9,0,27,0,0,03t
2024-01-17 09:00:00,39.8,0,28,0,0,03t
2024-01-17 10:00:00,34.7,0,29,0,0,03t
2024-01-17 11:00:00,35.6,0,30,0,0,03t
2024-01-17 12:00:00,34.4,0,31,0,0,03t
2024-01-17 13:00:00,38.3,0,31,0,0,03t
2024-01-17 14:00:00,41.7,0,31,0,0,03t
2024-01-17 15:00:00,40.9,0,32,0,0,03t
2024-01-17 16:00:00,45.4,0,32,0,0,03t
2024-01-17 17:00:00,50.7,0,32,0,0,03t
2024-01-17 18:00:00,52.8,0,30,0,0,03t
2024-01-17 19:00:00,57.6,0,29,0,0,03t
2024-01-17 20:00:00,56.5,0,29,0,0,03t
2024-01-17 21:00:00,60.2,0,27,0,0,03t
2024-01-17 22:00:00,69.7,0,27,0,0,03t
2024-01-17 23:00:00,68.6,0,26,0,0,03t
2024-01-18 00:00:00,63.4,0,26,0,0,03t
2024-01-18 01:00:00,60.4,0,26,0,0,03t
2024-01-18 02:00:00,72.5,0,25,0,0,03t
2024-01-18 03:00:00,74.7,0,25,0,0,03t
2024-01-18 04:00:00,57.3,0,25,0,0,03t
2024-01-18 05:00:00,59.8,0,24,0,0,03t
2024-01-18 06:00:00,69.4,0,24,0,0,03t
2024-01-18 07:00:00,78.9,0,25,0,0,03t
2024-01-18 08:00:00,75.8,0,27,0,0,03t
2024-01-18 09:00:00,66.3,0,29,0,0,03t
2024-01-18 10:00:00,63.9,0,30,0,0,03t
2024-01-18 11:00:00,57.6,0,31,0,0,03t
2024-01-18 12:00:00,43.5,0,32,0,0,03t
2024-01-18 13:00:00,40.5,0,32,0,0,03t
2024-01-18 14:00:00,42.6,0,33,0,0,03t
2024-01-18 15:00:00,43.8,0,33,0,0,03t
2024-01-18 16:00:00,48.9,0,33,0,0,03t
2024-01-18 17:00:00,46.2,0,32,0,0,03t
2024-01-18 18:00:00,50.6,0,31,0,0,03t
2024-01-18 19:00:00,45.9,0,30,0,0,03t
2024-01-18 20:00:00,53.2,0,29,0,0,03t
2024-01-18 21:00:00,62.5,0,28,0,0,03t
2024-01-18 22:00:00,76.7,0,28,0,0,03t
2024-01-18 23:00:00,85.8,0,27,0,0,03t
2024-01-19 00:00:00,91.6,0,27,0,0,03t
2024-01-19 01:00:00,98.3,0,27,0,0,03t
2024-01-19 02:00:00,108.5,0,27,0,0,03t
2024-01-19 03:00:00,100.5,0,26,0,0,03t
2024-01-19 04:00:00,87.7,0,26,0,0,03t
2024-01-19 05:00:00,89.1,0,26,0,0,03t
2024-01-19 06:00:00,93.2,0,25,0,0,03t
2024-01-19 07:00:00,113.0,0,26,0,0,03t
